state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,price_category,state_encoded,commodity_encoded,label_encoded,district_encoded,market_encoded
Tamil Nadu,Thanjavur,Kumbakonam,Paddy(Dhan)(Common),B P T,04/03/2019,1750,1800,1780,MEDIUM,20,105,2,159,166
Tamil Nadu,Thanjavur,Orathanadu,Paddy(Dhan)(Common),B P T,04/03/2019,1750,1800,1780,MEDIUM,20,105,2,159,216
Tamil Nadu,Thanjavur,Papanasam,Paddy(Dhan)(Common),1001,04/03/2019,1750,1800,1780,MEDIUM,20,105,2,159,230
Tamil Nadu,Thanjavur,Thanjavur,Paddy(Dhan)(Common),B P T,04/03/2019,2200,2300,2250,MEDIUM,20,105,2,159,298
Tamil Nadu,Thanjavur,Thiruppananthal,Paddy(Dhan)(Common),Paddy,04/03/2019,1800,1900,1850,MEDIUM,20,105,2,159,300
Tamil Nadu,Thanjavur,Vallam,Paddy(Dhan)(Common),B P T,04/03/2019,1900,2000,1950,MEDIUM,20,105,2,159,312
Tamil Nadu,Thiruvannamalai,Cheyyar,Groundnut,Other,04/03/2019,6203,6703,6620,EXPENSIVE,20,66,1,162,58
Tamil Nadu,Thiruvannamalai,Cheyyar,Paddy(Dhan)(Common),ADT 37,04/03/2019,1258,1449,1356,MEDIUM,20,105,2,162,58
Tamil Nadu,Thiruvannamalai,Cheyyar,Paddy(Dhan)(Common),Other,04/03/2019,1286,1509,1448,MEDIUM,20,105,2,162,58
Tamil Nadu,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,04/03/2019,1385,1467,1426,MEDIUM,20,105,2,170,6
Tamil Nadu,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,04/03/2019,1140,1455,1298,MEDIUM,20,105,2,170,6
Tamil Nadu,Vellore,Ammoor,Paddy(Dhan)(Common),Other,04/03/2019,1448,1521,1485,MEDIUM,20,105,2,170,6
Tamil Nadu,Vellore,Kalavai,Paddy(Dhan)(Common),ADT 37,04/03/2019,1453,1453,1453,MEDIUM,20,105,2,170,132
Tamil Nadu,Vellore,Kalavai,Paddy(Dhan)(Common),Super Ponni,04/03/2019,1406,1453,1430,MEDIUM,20,105,2,170,132
Tamil Nadu,Vellore,Vellore,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4315,4815,4715,EXPENSIVE,20,20,1,170,316
Tamil Nadu,Vellore,Vellore,Copra,Copra,04/03/2019,7030,9600,9300,EXPENSIVE,20,39,1,170,316
Tamil Nadu,Vellore,Vellore,Cowpea (Lobia/Karamani),Other,04/03/2019,4350,4550,4550,EXPENSIVE,20,43,1,170,316
Tamil Nadu,Vellore,Vellore,Groundnut,Other,04/03/2019,7013,7752,7361,EXPENSIVE,20,66,1,170,316
Tamil Nadu,Vellore,Vellore,Kulthi(Horse Gram),Other,04/03/2019,2189,3002,2881,MEDIUM,20,80,2,170,316
Tamil Nadu,Vellore,Vellore,Maize,Other,04/03/2019,1589,2210,2210,MEDIUM,20,89,2,170,316
Tamil Nadu,Vellore,Vellore,Paddy(Dhan)(Common),ADT 37,04/03/2019,1092,1492,1400,MEDIUM,20,105,2,170,316
Tamil Nadu,Vellore,Vellore,Paddy(Dhan)(Common),Other,04/03/2019,1652,1652,1652,MEDIUM,20,105,2,170,316
Tamil Nadu,Vellore,Vellore,Ragi (Finger Millet),Other,04/03/2019,2089,2661,2640,MEDIUM,20,121,2,170,316
Tamil Nadu,Vellore,Vellore,Tamarind Fruit,Other,04/03/2019,10100,10100,10100,EXPENSIVE,20,140,1,170,316
Tamil Nadu,Villupuram,Avalurpet,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4569,4892,4792,EXPENSIVE,20,20,1,171,19
Tamil Nadu,Villupuram,Avalurpet,Green Gram (Moong)(Whole),Other,04/03/2019,4412,7079,5062,EXPENSIVE,20,62,1,171,19
Tamil Nadu,Villupuram,Avalurpet,Groundnut,Other,04/03/2019,5786,7111,6961,EXPENSIVE,20,66,1,171,19
Tamil Nadu,Villupuram,Avalurpet,Paddy(Dhan)(Common),ADT 37,04/03/2019,1400,1507,1453,MEDIUM,20,105,2,171,19
Tamil Nadu,Villupuram,Avalurpet,Paddy(Dhan)(Common),Ponni,04/03/2019,1772,2265,2019,MEDIUM,20,105,2,171,19
Tamil Nadu,Villupuram,Chinnasalem,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4870,4870,4870,EXPENSIVE,20,20,1,171,61
Tamil Nadu,Villupuram,Chinnasalem,Maize,Other,04/03/2019,1867,2009,1900,MEDIUM,20,89,2,171,61
Tamil Nadu,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,9300,9400,9350,EXPENSIVE,20,128,1,171,61
Tamil Nadu,Villupuram,Gingee,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4809,4839,4824,EXPENSIVE,20,20,1,171,99
Tamil Nadu,Villupuram,Gingee,Cotton,RCH-2,04/03/2019,4250,4939,4595,EXPENSIVE,20,42,1,171,99
Tamil Nadu,Villupuram,Gingee,Green Gram (Moong)(Whole),Other,04/03/2019,5080,5199,5140,EXPENSIVE,20,62,1,171,99
Tamil Nadu,Villupuram,Gingee,Groundnut,Other,04/03/2019,6336,6711,6524,EXPENSIVE,20,66,1,171,99
Tamil Nadu,Villupuram,Gingee,Paddy(Dhan)(Common),B P T,04/03/2019,1673,1827,1700,MEDIUM,20,105,2,171,99
Tamil Nadu,Villupuram,Gingee,Paddy(Dhan)(Common),Ponni,04/03/2019,2200,2812,2506,MEDIUM,20,105,2,171,99
Tamil Nadu,Villupuram,Gingee,Paddy(Dhan)(Common),TKM 9,04/03/2019,1336,1565,1451,MEDIUM,20,105,2,171,99
Tamil Nadu,Villupuram,Gingee,Ragi (Finger Millet),Other,04/03/2019,2400,2439,2420,MEDIUM,20,121,2,171,99
Tamil Nadu,Villupuram,Gingee,"Sesamum(Sesame,Gingelly,Til)",95/5,04/03/2019,10799,11299,11049,EXPENSIVE,20,128,1,171,99
Tamil Nadu,Villupuram,Gingee,T.V. Cumbu,Other,04/03/2019,1851,1851,1851,MEDIUM,20,139,2,171,99
Tamil Nadu,Villupuram,Kallakurichi,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4769,5013,4866,EXPENSIVE,20,20,1,171,135
Tamil Nadu,Villupuram,Kallakurichi,Gingelly Oil,Other,04/03/2019,7999,11561,10649,EXPENSIVE,20,55,1,171,135
Tamil Nadu,Villupuram,Kallakurichi,Green Gram (Moong)(Whole),Other,04/03/2019,4199,4599,4302,EXPENSIVE,20,62,1,171,135
Tamil Nadu,Villupuram,Kallakurichi,Groundnut,Other,04/03/2019,6886,6886,6886,EXPENSIVE,20,66,1,171,135
Tamil Nadu,Villupuram,Kallakurichi,Kodo Millet(Varagu),Other,04/03/2019,1989,1989,1989,MEDIUM,20,79,2,171,135
Tamil Nadu,Villupuram,Kallakurichi,Maize,Other,04/03/2019,1509,1999,1849,MEDIUM,20,89,2,171,135
Tamil Nadu,Villupuram,Kallakurichi,Ragi (Finger Millet),Other,04/03/2019,2599,2599,2599,MEDIUM,20,121,2,171,135
Tamil Nadu,Villupuram,Kallakurichi,T.V. Cumbu,Other,04/03/2019,1910,2112,2029,MEDIUM,20,139,2,171,135
Tamil Nadu,Villupuram,Manalurpet,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4769,4852,4811,EXPENSIVE,20,20,1,171,181
Tamil Nadu,Villupuram,Manalurpet,Green Gram (Moong)(Whole),Other,04/03/2019,3539,3539,3539,MEDIUM,20,62,2,171,181
Tamil Nadu,Villupuram,Manalurpet,Hybrid Cumbu,Other,04/03/2019,1948,1948,1948,MEDIUM,20,71,2,171,181
Tamil Nadu,Villupuram,Manalurpet,Paddy(Dhan)(Common),ADT 37,04/03/2019,1252,1457,1355,MEDIUM,20,105,2,171,181
Tamil Nadu,Villupuram,Manalurpet,Ragi (Finger Millet),Other,04/03/2019,2312,2312,2312,MEDIUM,20,121,2,171,181
Tamil Nadu,Villupuram,Manalurpet,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,9011,11351,10181,EXPENSIVE,20,128,1,171,181
Tamil Nadu,Villupuram,Sangarapuram,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4009,5000,4802,EXPENSIVE,20,20,1,171,271
Tamil Nadu,Villupuram,Sangarapuram,Groundnut,Other,04/03/2019,4080,4080,4080,EXPENSIVE,20,66,1,171,271
Tamil Nadu,Villupuram,Sangarapuram,Kulthi(Horse Gram),Other,04/03/2019,2630,2630,2630,MEDIUM,20,80,2,171,271
Tamil Nadu,Villupuram,Sangarapuram,Maize,Other,04/03/2019,1953,2042,2029,MEDIUM,20,89,2,171,271
Tamil Nadu,Villupuram,Sangarapuram,Paddy(Dhan)(Common),A. Ponni,04/03/2019,1548,1875,1789,MEDIUM,20,105,2,171,271
Tamil Nadu,Villupuram,Sangarapuram,Ragi (Finger Millet),Other,04/03/2019,1180,1180,1180,MEDIUM,20,121,2,171,271
Tamil Nadu,Villupuram,Sangarapuram,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,8640,10516,9391,EXPENSIVE,20,128,1,171,271
Tamil Nadu,Villupuram,Tindivanam,Groundnut,Other,04/03/2019,6236,7387,6724,EXPENSIVE,20,66,1,171,304
Tamil Nadu,Villupuram,Tindivanam,Hybrid Cumbu,Other,04/03/2019,2222,2222,2222,MEDIUM,20,71,2,171,304
Tamil Nadu,Villupuram,Tindivanam,Karamani,Other,04/03/2019,5987,6363,6263,EXPENSIVE,20,75,1,171,304
Tamil Nadu,Villupuram,Tindivanam,Ragi (Finger Millet),Other,04/03/2019,2400,2654,2400,MEDIUM,20,121,2,171,304
Tamil Nadu,Villupuram,Tindivanam,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,11199,11324,11261,EXPENSIVE,20,128,1,171,304
Tamil Nadu,Villupuram,Tiruvennainallur,Paddy(Dhan)(Common),ADT 37,04/03/2019,1318,1425,1376,MEDIUM,20,105,2,171,306
Tamil Nadu,Villupuram,Tiruvennainallur,Paddy(Dhan)(Common),Other,04/03/2019,1358,1420,1395,MEDIUM,20,105,2,171,306
Tamil Nadu,Villupuram,Vikkiravandi,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4699,4869,4779,EXPENSIVE,20,20,1,171,319
Tamil Nadu,Villupuram,Vikkiravandi,Cotton,Other,04/03/2019,4696,4912,4896,EXPENSIVE,20,42,1,171,319
Tamil Nadu,Villupuram,Vikkiravandi,Green Gram (Moong)(Whole),Other,04/03/2019,5179,5339,5209,EXPENSIVE,20,62,1,171,319
Tamil Nadu,Villupuram,Vikkiravandi,Groundnut,Other,04/03/2019,4723,5923,5555,EXPENSIVE,20,66,1,171,319
Tamil Nadu,Villupuram,Vikkiravandi,Hybrid Cumbu,Other,04/03/2019,1800,1853,1825,MEDIUM,20,71,2,171,319
Tamil Nadu,Villupuram,Vikkiravandi,Paddy(Dhan)(Common),ADT 37,04/03/2019,1248,1629,1420,MEDIUM,20,105,2,171,319
Tamil Nadu,Villupuram,Vikkiravandi,Paddy(Dhan)(Common),ADT 39,04/03/2019,1270,1587,1515,MEDIUM,20,105,2,171,319
Tamil Nadu,Villupuram,Vikkiravandi,Paddy(Dhan)(Common),B P T,04/03/2019,1700,1737,1715,MEDIUM,20,105,2,171,319
Tamil Nadu,Villupuram,Vikkiravandi,Ragi (Finger Millet),Other,04/03/2019,2529,2592,2579,MEDIUM,20,121,2,171,319
Tamil Nadu,Villupuram,Vikkiravandi,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,9774,10749,10049,EXPENSIVE,20,128,1,171,319
Tamil Nadu,Villupuram,Vikkiravandi,Thinai (Italian Millet),Other,04/03/2019,1200,1214,1205,MEDIUM,20,144,2,171,319
Tamil Nadu,Villupuram,Villupuram,Black Gram (Urd Beans)(Whole),Other,04/03/2019,2559,2639,2619,MEDIUM,20,20,2,171,320
Tamil Nadu,Villupuram,Villupuram,Green Gram (Moong)(Whole),Other,04/03/2019,5071,5239,5109,EXPENSIVE,20,62,1,171,320
Tamil Nadu,Villupuram,Villupuram,Groundnut,Bold Kernel,04/03/2019,6549,6915,6584,EXPENSIVE,20,66,1,171,320
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),ADT 37,04/03/2019,1393,1456,1424,MEDIUM,20,105,2,171,320
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),ADT 39,04/03/2019,1392,1471,1431,MEDIUM,20,105,2,171,320
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),B P T,04/03/2019,1579,1715,1643,MEDIUM,20,105,2,171,320
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),Other,04/03/2019,1400,1440,1420,MEDIUM,20,105,2,171,320
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),White Ponni,04/03/2019,1608,1701,1655,MEDIUM,20,105,2,171,320
Tamil Nadu,Villupuram,Villupuram,"Sesamum(Sesame,Gingelly,Til)",Black,04/03/2019,10636,11458,11124,EXPENSIVE,20,128,1,171,320
Tamil Nadu,Villupuram,Villupuram,T.V. Cumbu,Other,04/03/2019,1969,1969,1969,MEDIUM,20,139,2,171,320
Tamil Nadu,Virudhunagar,Rajapalayam,Paddy(Dhan)(Common),Super Ponni,04/03/2019,1650,1750,1700,MEDIUM,20,105,2,172,256
Tamil Nadu,Virudhunagar,Sathur,Paddy(Dhan)(Common),Other,04/03/2019,1750,1800,1775,MEDIUM,20,105,2,172,274
Telangana,Hyderabad,Mahboob Manison,Dry Chillies,1st Sort,04/03/2019,6000,8500,7000,EXPENSIVE,21,47,1,63,179
Telangana,Hyderabad,Mahboob Manison,Dry Chillies,2nd Sort,04/03/2019,2500,5000,4000,MEDIUM,21,47,2,63,179
Telangana,Karimnagar,Koratla,Cotton,Desi,04/03/2019,5150,6000,6000,EXPENSIVE,21,42,1,85,164
Telangana,Karimnagar,Koratla,Mustard,Mustard,04/03/2019,4200,4255,4255,EXPENSIVE,21,98,1,85,164
Telangana,Karimnagar,Vemulawada,Cotton,Cotton (Unginned),04/03/2019,5000,5350,5200,EXPENSIVE,21,42,1,85,318
Telangana,Khammam,Madhira,Wood, Subabul,04/03/2019,440,440,440,CHEAP,21,155,0,87,176
Telangana,Nalgonda,Nalgonda,Paddy(Dhan)(Common),B P T,04/03/2019,1750,1750,1750,MEDIUM,21,105,2,120,206
Telangana,Nalgonda,Ramannapet,Paddy(Dhan)(Common),1001,04/03/2019,1770,1770,1770,MEDIUM,21,105,2,120,259
Telangana,Nalgonda,Voligonda,Paddy(Dhan)(Common),1001,04/03/2019,1770,1770,1770,MEDIUM,21,105,2,120,322
Telangana,Nizamabad,Pitlam,Paddy(Dhan)(Common),MTU-1010,04/03/2019,1750,1750,1750,MEDIUM,21,105,2,125,241
Telangana,Ranga Reddy,Chevella,Brinjal,Other,04/03/2019,300,300,300,CHEAP,21,24,0,138,57
Telangana,Ranga Reddy,Chevella,Cabbage,Cabbage,04/03/2019,500,500,500,CHEAP,21,26,0,138,57
Telangana,Ranga Reddy,Chevella,Cauliflower,African Sarson,04/03/2019,650,650,650,CHEAP,21,31,0,138,57
Telangana,Ranga Reddy,Chevella,Green Chilli,Green Chilly,04/03/2019,1200,1200,1200,MEDIUM,21,61,2,138,57
Telangana,Ranga Reddy,Chevella,Tomato,Deshi,04/03/2019,300,300,300,CHEAP,21,147,0,138,57
Tripura,North Tripura,Dasda,Masur Dal,Kala Masoor New,04/03/2019,8000,9000,8500,EXPENSIVE,22,93,1,128,69
Tripura,North Tripura,Dasda,Rice,Masuri,04/03/2019,2500,2700,2600,MEDIUM,22,123,2,128,69
Tripura,Sepahijala,Bishalgarh,Bitter gourd,Other,04/03/2019,6500,7500,7000,EXPENSIVE,22,19,1,143,39
Tripura,Sepahijala,Bishalgarh,Brinjal,Round/Long,04/03/2019,1500,2500,2000,MEDIUM,22,24,2,143,39
Tripura,Sepahijala,Bishalgarh,Cabbage,Other,04/03/2019,800,1000,900,CHEAP,22,26,0,143,39
Tripura,Sepahijala,Bishalgarh,Cauliflower,Other,04/03/2019,2500,3500,3000,MEDIUM,22,31,2,143,39
Tripura,Sepahijala,Bishalgarh,Cucumbar(Kheera),Cucumbar,04/03/2019,3500,4500,4000,MEDIUM,22,45,2,143,39
Tripura,Sepahijala,Bishalgarh,Green Chilli,Green Chilly,04/03/2019,6000,7000,6500,EXPENSIVE,22,61,1,143,39
Tripura,Sepahijala,Bishalgarh,Papaya (Raw),Papaya (Raw),04/03/2019,1500,2000,1800,MEDIUM,22,107,2,143,39
Tripura,Sepahijala,Bishramganj,Bitter gourd,Bitter Gourd,04/03/2019,6500,7500,7000,EXPENSIVE,22,19,1,143,42
Tripura,Sepahijala,Bishramganj,Brinjal,Round/Long,04/03/2019,1200,2000,1500,MEDIUM,22,24,2,143,42
Tripura,Sepahijala,Bishramganj,Cabbage,Cabbage,04/03/2019,600,800,700,CHEAP,22,26,0,143,42
Tripura,Sepahijala,Bishramganj,Cauliflower,Cauliflower,04/03/2019,2500,3500,3000,MEDIUM,22,31,2,143,42
Tripura,Sepahijala,Bishramganj,Cucumbar(Kheera),Cucumbar,04/03/2019,3000,4000,3500,MEDIUM,22,45,2,143,42
Tripura,Sepahijala,Bishramganj,Ginger(Green),Green Ginger,04/03/2019,6000,7000,6500,EXPENSIVE,22,57,1,143,42
Tripura,Sepahijala,Bishramganj,Papaya (Raw),Papaya (Raw),04/03/2019,1000,1500,1200,MEDIUM,22,107,2,143,42
Tripura,South District,Barpathari,Onion,Other,04/03/2019,1800,1900,1850,MEDIUM,22,101,2,154,28
Tripura,South District,Barpathari,Potato,Jalander,04/03/2019,700,800,750,CHEAP,22,118,0,154,28
Uttar Pradesh,Agra,Achnera,Bajra(Pearl Millet/Cumbu),Deshi,04/03/2019,1700,1760,1730,MEDIUM,23,8,2,0,1
Uttar Pradesh,Agra,Achnera,Banana,Banana - Ripe,04/03/2019,1500,1600,1550,MEDIUM,23,9,2,0,1
Uttar Pradesh,Agra,Achnera,Barley (Jau),Dara,04/03/2019,1800,1860,1830,MEDIUM,23,11,2,0,1
Uttar Pradesh,Agra,Achnera,Bottle gourd,Bottle Gourd,04/03/2019,950,1050,1000,CHEAP,23,23,0,0,1
Uttar Pradesh,Agra,Achnera,Brinjal,Brinjal,04/03/2019,800,900,850,CHEAP,23,24,0,0,1
Uttar Pradesh,Agra,Achnera,Cabbage,Cabbage,04/03/2019,550,650,600,CHEAP,23,26,0,0,1
Uttar Pradesh,Agra,Achnera,Carrot,Carrot,04/03/2019,440,480,460,CHEAP,23,28,0,0,1
Uttar Pradesh,Agra,Achnera,Cauliflower,Cauliflower,04/03/2019,600,700,650,CHEAP,23,31,0,0,1
Uttar Pradesh,Agra,Achnera,Ginger(Green),Green Ginger,04/03/2019,4500,4600,4550,EXPENSIVE,23,57,1,0,1
Uttar Pradesh,Agra,Achnera,Green Chilli,Green Chilly,04/03/2019,2200,2300,2250,MEDIUM,23,61,2,0,1
Uttar Pradesh,Agra,Achnera,Gur(Jaggery),Red,04/03/2019,2560,2580,2570,MEDIUM,23,70,2,0,1
Uttar Pradesh,Agra,Achnera,Lemon,Lemon,04/03/2019,2950,3050,3000,MEDIUM,23,82,2,0,1
Uttar Pradesh,Agra,Achnera,Mustard,Sarson(Black),04/03/2019,3300,3500,3400,MEDIUM,23,98,2,0,1
Uttar Pradesh,Agra,Achnera,Onion,Red,04/03/2019,750,850,800,CHEAP,23,101,0,0,1
Uttar Pradesh,Agra,Achnera,Potato,Desi,04/03/2019,500,560,530,CHEAP,23,118,0,0,1
Uttar Pradesh,Agra,Achnera,Pumpkin,Pumpkin,04/03/2019,500,580,540,CHEAP,23,119,0,0,1
Uttar Pradesh,Agra,Achnera,Raddish,Raddish,04/03/2019,600,700,650,CHEAP,23,120,0,0,1
Uttar Pradesh,Agra,Achnera,Rice,III,04/03/2019,2530,2550,2540,MEDIUM,23,123,2,0,1
Uttar Pradesh,Agra,Achnera,Spinach,Spinach,04/03/2019,600,700,650,CHEAP,23,131,0,0,1
Uttar Pradesh,Agra,Achnera,Tomato,Tomato,04/03/2019,800,880,840,CHEAP,23,147,0,0,1
Uttar Pradesh,Agra,Achnera,Wheat,Dara,04/03/2019,1900,1960,1930,MEDIUM,23,152,2,0,1
Uttar Pradesh,Agra,Fatehabad,Apple,Delicious,04/03/2019,5800,5950,5850,EXPENSIVE,23,3,1,0,92
Uttar Pradesh,Agra,Fatehabad,Bajra(Pearl Millet/Cumbu),Deshi,04/03/2019,1750,1800,1780,MEDIUM,23,8,2,0,92
Uttar Pradesh,Agra,Fatehabad,Banana,Banana - Ripe,04/03/2019,900,1000,950,CHEAP,23,9,0,0,92
Uttar Pradesh,Agra,Fatehabad,Barley (Jau),Dara,04/03/2019,1700,1750,1720,MEDIUM,23,11,2,0,92
Uttar Pradesh,Agra,Fatehabad,Bhindi(Ladies Finger),Bhindi,04/03/2019,1800,1850,1820,MEDIUM,23,18,2,0,92
Uttar Pradesh,Agra,Fatehabad,Bottle gourd,Bottle Gourd,04/03/2019,1500,1600,1550,MEDIUM,23,23,2,0,92
Uttar Pradesh,Agra,Fatehabad,Brinjal,Round,04/03/2019,800,900,850,CHEAP,23,24,0,0,92
Uttar Pradesh,Agra,Fatehabad,Cabbage,Cabbage,04/03/2019,400,500,450,CHEAP,23,26,0,0,92
Uttar Pradesh,Agra,Fatehabad,Cauliflower,Cauliflower,04/03/2019,600,700,650,CHEAP,23,31,0,0,92
Uttar Pradesh,Agra,Fatehabad,Cucumbar(Kheera),Cucumbar,04/03/2019,1550,1600,1550,MEDIUM,23,45,2,0,92
Uttar Pradesh,Agra,Fatehabad,Ginger(Green),Green Ginger,04/03/2019,1800,1850,1820,MEDIUM,23,57,2,0,92
Uttar Pradesh,Agra,Fatehabad,Green Chilli,Green Chilly,04/03/2019,1500,1600,1550,MEDIUM,23,61,2,0,92
Uttar Pradesh,Agra,Fatehabad,Guava,Guava,04/03/2019,1500,1550,1520,MEDIUM,23,69,2,0,92
Uttar Pradesh,Agra,Fatehabad,Gur(Jaggery),Pathari,04/03/2019,2800,2850,2820,MEDIUM,23,70,2,0,92
Uttar Pradesh,Agra,Fatehabad,Lemon,Lemon,04/03/2019,2500,2600,2550,MEDIUM,23,82,2,0,92
Uttar Pradesh,Agra,Fatehabad,Mousambi(Sweet Lime),Mousambi,04/03/2019,2200,2300,2250,MEDIUM,23,97,2,0,92
Uttar Pradesh,Agra,Fatehabad,Mustard,Sarson(Black),04/03/2019,3250,3450,3300,MEDIUM,23,98,2,0,92
Uttar Pradesh,Agra,Fatehabad,Onion,Red,04/03/2019,850,1000,900,CHEAP,23,101,0,0,92
Uttar Pradesh,Agra,Fatehabad,Papaya,Papaya,04/03/2019,1000,1100,1050,MEDIUM,23,106,2,0,92
Uttar Pradesh,Agra,Fatehabad,Potato,Desi,04/03/2019,400,500,450,CHEAP,23,118,0,0,92
Uttar Pradesh,Agra,Fatehabad,Pumpkin,Pumpkin,04/03/2019,800,950,850,CHEAP,23,119,0,0,92
Uttar Pradesh,Agra,Fatehabad,Raddish,Raddish,04/03/2019,400,500,450,CHEAP,23,120,0,0,92
Uttar Pradesh,Agra,Fatehabad,Rice,Other,04/03/2019,2250,2350,2300,MEDIUM,23,123,2,0,92
Uttar Pradesh,Agra,Fatehabad,Tomato,Deshi,04/03/2019,400,550,450,CHEAP,23,147,0,0,92
Uttar Pradesh,Agra,Fatehabad,Wheat,Dara,04/03/2019,1850,1900,1880,MEDIUM,23,152,2,0,92
Uttar Pradesh,Agra,Jagnair,Apple,Delicious,04/03/2019,5500,5600,5550,EXPENSIVE,23,3,1,0,119
Uttar Pradesh,Agra,Jagnair,Bajra(Pearl Millet/Cumbu),Deshi,04/03/2019,1700,1760,1730,MEDIUM,23,8,2,0,119
Uttar Pradesh,Agra,Jagnair,Banana,Banana - Ripe,04/03/2019,1500,1560,1530,MEDIUM,23,9,2,0,119
Uttar Pradesh,Agra,Jagnair,Barley (Jau),Dara,04/03/2019,1750,1850,1800,MEDIUM,23,11,2,0,119
Uttar Pradesh,Agra,Jagnair,Bhindi(Ladies Finger),Bhindi,04/03/2019,3350,3450,3400,MEDIUM,23,18,2,0,119
Uttar Pradesh,Agra,Jagnair,Bottle gourd,Bottle Gourd,04/03/2019,950,1050,1000,CHEAP,23,23,0,0,119
Uttar Pradesh,Agra,Jagnair,Brinjal,Brinjal,04/03/2019,800,900,850,CHEAP,23,24,0,0,119
Uttar Pradesh,Agra,Jagnair,Cabbage,Cabbage,04/03/2019,500,600,550,CHEAP,23,26,0,0,119
Uttar Pradesh,Agra,Jagnair,Cauliflower,Cauliflower,04/03/2019,600,700,650,CHEAP,23,31,0,0,119
Uttar Pradesh,Agra,Jagnair,Green Chilli,Green Chilly,04/03/2019,2200,2300,2250,MEDIUM,23,61,2,0,119
Uttar Pradesh,Agra,Jagnair,Gur(Jaggery),Red,04/03/2019,2570,2590,2580,MEDIUM,23,70,2,0,119
Uttar Pradesh,Agra,Jagnair,Lemon,Lemon,04/03/2019,2950,3050,3000,MEDIUM,23,82,2,0,119
Uttar Pradesh,Agra,Jagnair,Mustard,Sarson(Black),04/03/2019,3350,3550,3450,MEDIUM,23,98,2,0,119
Uttar Pradesh,Agra,Jagnair,Onion,Red,04/03/2019,800,900,850,CHEAP,23,101,0,0,119
Uttar Pradesh,Agra,Jagnair,Potato,Desi,04/03/2019,500,580,540,CHEAP,23,118,0,0,119
Uttar Pradesh,Agra,Jagnair,Pumpkin,Pumpkin,04/03/2019,1100,1200,1150,MEDIUM,23,119,2,0,119
Uttar Pradesh,Agra,Jagnair,Raddish,Raddish,04/03/2019,550,650,600,CHEAP,23,120,0,0,119
Uttar Pradesh,Agra,Jagnair,Rice,III,04/03/2019,2530,2550,2540,MEDIUM,23,123,2,0,119
Uttar Pradesh,Agra,Jagnair,Wheat,Dara,04/03/2019,1900,1960,1930,MEDIUM,23,152,2,0,119
Uttar Pradesh,Agra,Jarar,Apple,Kasmir/Shimla - II,04/03/2019,5150,5250,5200,EXPENSIVE,23,3,1,0,125
Uttar Pradesh,Agra,Jarar,Bajra(Pearl Millet/Cumbu),Deshi,04/03/2019,1730,1780,1760,MEDIUM,23,8,2,0,125
Uttar Pradesh,Agra,Jarar,Banana,Other,04/03/2019,1050,1150,1100,MEDIUM,23,9,2,0,125
Uttar Pradesh,Agra,Jarar,Bottle gourd,Bottle Gourd,04/03/2019,950,1050,1000,CHEAP,23,23,0,0,125
Uttar Pradesh,Agra,Jarar,Brinjal,Round,04/03/2019,1000,1100,1050,MEDIUM,23,24,2,0,125
Uttar Pradesh,Agra,Jarar,Cabbage,Cabbage,04/03/2019,600,680,640,CHEAP,23,26,0,0,125
Uttar Pradesh,Agra,Jarar,Carrot,Carrot,04/03/2019,540,620,580,CHEAP,23,28,0,0,125
Uttar Pradesh,Agra,Jarar,Cauliflower,Cauliflower,04/03/2019,560,620,590,CHEAP,23,31,0,0,125
Uttar Pradesh,Agra,Jarar,Ginger(Green),Green Ginger,04/03/2019,2700,2800,2750,MEDIUM,23,57,2,0,125
Uttar Pradesh,Agra,Jarar,Green Chilli,Green Chilly,04/03/2019,1040,1120,1080,MEDIUM,23,61,2,0,125
Uttar Pradesh,Agra,Jarar,Lemon,Lemon,04/03/2019,2000,2100,2050,MEDIUM,23,82,2,0,125
Uttar Pradesh,Agra,Jarar,Onion,Red,04/03/2019,800,900,850,CHEAP,23,101,0,0,125
Uttar Pradesh,Agra,Jarar,Papaya,Papaya,04/03/2019,980,1060,1040,MEDIUM,23,106,2,0,125
Uttar Pradesh,Agra,Jarar,Peas Wet,Other,04/03/2019,740,820,780,CHEAP,23,109,0,0,125
